ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
259288708765386170!,talented-steel-butterfly,0.000000,-1.240804,-1.915901,-1.506465,-0.951834,-0.510714,-0.859751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380.270061,692.026673,-888.385783
259288708765386170!,talented-steel-butterfly,0.010000,-1.242035,-1.906806,-1.509837,-0.943332,-0.513476,-0.858104,-0.244765,1.817874,-0.669909,1.699704,-0.552813,0.330795,275.341530,590.208258,-730.733488
259288708765386170!,talented-steel-butterfly,0.020000,-1.244968,-1.881034,-1.518982,-0.919309,-0.521152,-0.853464,-0.336206,3.335058,-1.147851,3.103805,-0.982632,0.600026,187.025171,508.564876,-601.995602
259288708765386170!,talented-steel-butterfly,0.030000,-1.248111,-1.841262,-1.532003,-0.882406,-0.532653,-0.846333,-0.283674,4.613657,-1.440527,4.271144,-1.316260,0.828409,117.558088,439.968364,-496.172511
259288708765386170!,talented-steel-butterfly,0.040000,-1.250153,-1.789667,-1.547135,-0.834783,-0.547137,-0.837043,-0.113734,5.693011,-1.567064,5.241007,-1.576579,1.030538,66.169660,379.528543,-407.990175
259288708765386170!,talented-steel-butterfly,0.050000,-1.250058,-1.728108,-1.562827,-0.778279,-0.563957,-0.825804,0.141315,6.596616,-1.552069,6.039003,-1.781514,1.216628,30.881664,324.103924,-333.327707
259288708765386170!,talented-steel-butterfly,0.060000,-1.247140,-1.658271,-1.577795,-0.714520,-0.582630,-0.812737,0.448462,7.338006,-1.422630,6.682445,-1.944570,1.394013,9.275836,271.982773,-269.273201
259288708765386170!,talented-steel-butterfly,0.070000,-1.241037,-1.581746,-1.591031,-0.644994,-0.602790,-0.797900,0.777546,7.925740,-1.206274,7.184535,-2.075316,1.567842,-1.142572,222.589510,-214.004617
259288708765386170!,talented-steel-butterfly,0.080000,-1.231674,-1.500070,-1.601795,-0.571086,-0.624142,-0.781311,1.103001,8.367277,-0.929615,7.557452,-2.180190,1.741623,-2.829484,176.171367,-166.526719
259288708765386170!,talented-steel-butterfly,0.090000,-1.219207,-1.414683,-1.609612,-0.494039,-0.646449,-0.762957,1.404690,8.671588,-0.617077,7.814246,-2.263396,1.917760,1.853239,133.452937,-126.349960
259288708765386170!,talented-steel-butterfly,0.100000,-1.203963,-1.326917,-1.614235,-0.414953,-0.669506,-0.742806,1.668427,8.850547,-0.289791,7.969589,-2.327496,2.097819,10.731741,95.293836,-93.197084
259288708765386170!,talented-steel-butterfly,0.110000,-1.186382,-1.237967,-1.615613,-0.334772,-0.693131,-0.720812,1.885882,8.919108,0.035225,8.039608,-2.373902,2.282740,21.918660,62.404540,-66.773251
259288708765386170!,talented-steel-butterfly,0.120000,-1.166900,-1.148867,-1.613814,-0.254290,-0.717123,-0.696947,2.053759,8.894493,0.345390,8.041022,-2.403339,2.472912,33.894158,35.170911,-46.637421
259288708765386170!,talented-steel-butterfly,0.130000,-1.145971,-1.060432,-1.609015,-0.174097,-0.741306,-0.671168,2.173005,8.795063,0.632569,7.990298,-2.416035,2.668514,45.542840,13.575213,-32.146314
259288708765386170!,talented-steel-butterfly,0.140000,-1.124046,-0.973294,-1.601466,-0.094619,-0.765513,-0.643420,2.247746,8.638964,0.892554,7.902632,-2.411751,2.869397,56.144855,-2.766972,-22.490655
259288708765386170!,talented-steel-butterfly,0.150000,-1.101533,-0.887922,-1.591443,-0.016149,-0.789576,-0.613652,2.284017,8.442920,1.124295,7.791191,-2.389898,3.075043,65.314442,-14.505613,-16.766892
259288708765386170!,talented-steel-butterfly,0.160000,-1.078781,-0.804635,-1.579222,0.061136,-0.813318,-0.581819,2.288658,8.221403,1.329045,7.666719,-2.349659,3.284559,72.916645,-22.434840,-14.057149
259288708765386170!,talented-steel-butterfly,0.170000,-1.056075,-0.723625,-1.565060,0.137150,-0.836552,-0.547887,2.268491,7.986211,1.509557,7.537446,-2.290095,3.496676,78.983400,-27.382180,-13.498081
259288708765386170!,talented-steel-butterfly,0.180000,-1.033634,-0.644984,-1.549184,0.211875,-0.859082,-0.511837,2.229782,7.746404,1.669411,7.409243,-2.210255,3.709756,83.642404,-30.126058,-14.328273
259288708765386170!,talented-steel-butterfly,0.190000,-1.011623,-0.568727,-1.531783,0.285342,-0.880704,-0.473668,2.177949,7.508485,1.812498,7.285912,-2.109266,3.921817,87.064553,-31.345865,-15.912849
259288708765386170!,talented-steel-butterfly,0.200000,-0.990155,-0.494814,-1.513008,0.357609,-0.901202,-0.433399,2.117447,7.276745,1.942657,7.169534,-1.986441,4.130570,89.429778,-31.600268,-17.749384
259288708765386170!,talented-steel-butterfly,0.210000,-0.969308,-0.423174,-1.492974,0.428749,-0.920359,-0.391075,2.051772,7.053654,2.063434,7.060823,-1.841362,4.333476,90.907820,-31.325704,-19.461127
259288708765386170!,talented-steel-butterfly,0.220000,-0.949130,-0.353712,-1.471764,0.498845,-0.937954,-0.346760,1.983592,6.840256,2.177976,6.959417,-1.673921,4.527807,91.651938,-30.851125,-20.780597
259288708765386170!,talented-steel-butterfly,0.230000,-0.929641,-0.286341,-1.449430,0.567953,-0.953763,-0.300559,1.914629,6.636592,2.288826,6.864269,-1.484512,4.710795,91.787274,-30.397788,-21.543064
259288708765386170!,talented-steel-butterfly,0.240000,-0.910853,-0.220964,-1.426004,0.636135,-0.967572,-0.252594,1.846082,6.441967,2.398074,6.773736,-1.273876,4.879639,91.425306,-30.120072,-21.654929
259288708765386170!,talented-steel-butterfly,0.250000,-0.892767,-0.157497,-1.401499,0.703428,-0.979175,-0.203017,1.778521,6.255284,2.507234,6.685889,-1.043243,5.031678,90.656541,-30.105013,-21.088171
259288708765386170!,talented-steel-butterfly,0.260000,-0.875381,-0.095871,-1.375914,0.769846,-0.988379,-0.152009,1.712064,6.075261,2.617307,6.598647,-0.794274,5.164466,89.556167,-30.391583,-19.862892
259288708765386170!,talented-steel-butterfly,0.270000,-0.858691,-0.036027,-1.349242,0.835386,-0.995010,-0.099772,1.646483,5.900616,2.728833,6.509912,-0.529023,5.275859,88.186616,-30.982199,-18.035260
259288708765386170!,talented-steel-butterfly,0.280000,-0.842697,0.022081,-1.321469,0.900021,-0.998917,-0.046531,1.581305,5.730196,2.841949,6.417671,-0.249867,5.364085,86.599841,-31.852173,-15.687147
259288708765386170!,talented-steel-butterfly,0.290000,-0.827406,0.078489,-1.292587,0.963705,-0.999972,0.007475,1.515908,5.563070,2.956458,6.320078,0.040572,5.427793,84.839311,-32.957522,-12.917225
259288708765386170!,talented-steel-butterfly,0.300000,-0.812830,0.133224,-1.262584,1.026377,-0.998077,0.061993,1.449610,5.398588,3.071909,6.215510,0.339514,5.466078,82.941777,-34.241579,-9.833308
259288708765386170!,talented-steel-butterfly,0.310000,-0.798978,0.186313,-1.231455,1.087958,-0.993160,0.116765,1.381742,5.236377,3.187660,6.102592,0.644104,5.478497,80.939865,-35.641044,-6.546405
259288708765386170!,talented-steel-butterfly,0.320000,-0.785799,0.237795,-1.199160,1.148362,-0.985180,0.171524,1.311642,5.076219,3.302897,5.980171,0.951493,5.465086,78.868520,-37.091180,-3.170006
259288708765386170!,talented-steel-butterfly,0.330000,-0.773320,0.287691,-1.165712,1.207489,-0.974124,0.226013,1.238840,4.918297,3.416788,5.847425,1.258972,5.426211,76.751314,-38.525588,0.193908
