ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
1789494205141011494!,rebel-wine-beetle,0.000000,1.757976,-0.986013,1.056171,-1.698382,0.000000,0.000000,0.000000,0.000000,-12.860782,503.555140,664.721098,17.466219
1789494205141011494!,rebel-wine-beetle,0.010000,1.748548,-0.998508,1.042585,-1.706756,-1.888707,-2.493722,-2.722226,-1.662892,-60.986994,200.459555,331.763548,51.132140
1789494205141011494!,rebel-wine-beetle,0.020000,1.723755,-1.028502,1.008345,-1.727206,-3.072673,-3.495770,-4.131284,-2.411848,-81.368672,58.889535,173.725087,65.198449
1789494205141011494!,rebel-wine-beetle,0.030000,1.688885,-1.064966,0.963069,-1.752854,-3.901010,-3.786280,-4.924934,-2.705901,-86.199471,-4.623479,97.639962,68.098325
1789494205141011494!,rebel-wine-beetle,0.040000,1.646730,-1.102677,0.911325,-1.780305,-4.523721,-3.748561,-5.420879,-2.774909,-83.565983,-31.630051,59.653628,65.624497
1789494205141011494!,rebel-wine-beetle,0.050000,1.598995,-1.139262,0.855368,-1.807857,-5.012605,-3.564597,-5.765073,-2.727684,-77.695819,-41.972237,39.263601,60.832606
1789494205141011494!,rebel-wine-beetle,0.060000,1.546840,-1.173682,0.796385,-1.834604,-5.404319,-3.318985,-6.024251,-2.615072,-70.578036,-44.819416,27.037849,55.162710
1789494205141011494!,rebel-wine-beetle,0.070000,1.491141,-1.205521,0.735076,-1.860017,-5.718564,-3.051009,-6.228787,-2.461606,-63.099245,-44.316140,18.698156,49.255881
1789494205141011494!,rebel-wine-beetle,0.080000,1.432623,-1.234650,0.671921,-1.883752,-5.966750,-2.779297,-6.392623,-2.280204,-55.648866,-42.311153,12.328856,43.393278
1789494205141011494!,rebel-wine-beetle,0.090000,1.371919,-1.261086,0.607299,-1.905567,-6.156293,-2.513123,-6.522465,-2.078693,-48.406722,-39.627830,7.084448,37.705173
1789494205141011494!,rebel-wine-beetle,0.100000,1.309603,-1.284915,0.541539,-1.925288,-6.292768,-2.257474,-6.621985,-1.862611,-41.469468,-36.640250,2.598779,32.262578
1789494205141011494!,rebel-wine-beetle,0.110000,1.246197,-1.306267,0.474939,-1.942790,-6.380986,-2.015307,-6.693730,-1.636364,-34.901833,-33.530214,-1.284763,27.114048
1789494205141011494!,rebel-wine-beetle,0.120000,1.182169,-1.325293,0.407770,-1.957990,-6.425432,-1.788480,-6.739855,-1.403638,-28.753456,-30.392951,-4.629303,22.297456
1789494205141011494!,rebel-wine-beetle,0.130000,1.117945,-1.342159,0.340281,-1.970840,-6.430536,-1.578207,-6.762482,-1.167597,-23.064018,-27.288396,-7.464426,17.843311
1789494205141011494!,rebel-wine-beetle,0.140000,1.053901,-1.357041,0.272701,-1.981321,-6.400731,-1.385251,-6.763786,-0.930939,-17.862993,-24.260713,-9.811653,13.774283
1789494205141011494!,rebel-wine-beetle,0.150000,0.990349,-1.370109,0.205222,-1.989443,-6.340430,-1.210086,-6.746044,-0.695891,-13.168385,-21.349041,-11.699806,10.104042
1789494205141011494!,rebel-wine-beetle,0.160000,0.927560,-1.381536,0.138017,-1.995232,-6.253945,-1.052828,-6.711432,-0.464254,-8.985345,-18.581029,-13.158348,6.836260
