ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4
74070981935240058!,talented-zippy-butterfly,0.000000,-1.240804,-1.915901,-0.241484,-1.879024,-0.438656,-0.898655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-617.068233,-136.111389,94.618256,-252.442427
74070981935240058!,talented-zippy-butterfly,0.010000,-1.241725,-1.907459,-0.242174,-1.877494,-0.441069,-0.897473,-0.180400,1.685158,-0.139061,0.306209,-0.481607,0.236689,-505.534821,-113.733170,90.088462,-182.535073
74070981935240058!,talented-zippy-butterfly,0.020000,-1.243795,-1.883470,-0.243848,-1.873132,-0.447775,-0.894146,-0.224267,3.108809,-0.197989,0.566907,-0.857648,0.429497,-419.944574,-95.113488,85.465552,-133.589172
74070981935240058!,talented-zippy-butterfly,0.030000,-1.245673,-1.846297,-0.245873,-1.866300,-0.457855,-0.889027,-0.138871,4.317707,-0.209249,0.800091,-1.155156,0.594913,-356.435822,-79.835835,79.526929,-104.149628
74070981935240058!,talented-zippy-butterfly,0.040000,-1.246176,-1.797924,-0.247935,-1.857212,-0.470639,-0.882326,0.052498,5.342469,-0.204372,1.017487,-1.396831,0.745080,-310.434298,-67.261587,71.829945,-91.196690
74070981935240058!,talented-zippy-butterfly,0.050000,-1.244375,-1.740079,-0.249998,-1.845981,-0.485662,-0.874146,0.320225,6.201914,-0.209667,1.226418,-1.600420,0.889169,-277.510579,-56.739533,62.399196,-91.156748
74070981935240058!,talented-zippy-butterfly,0.060000,-1.239662,-1.674358,-0.252272,-1.832670,-0.502612,-0.864512,0.633230,6.907342,-0.244818,1.430952,-1.778968,1.034262,-253.781252,-47.717687,51.569071,-100.365284
74070981935240058!,talented-zippy-butterfly,0.070000,-1.231738,-1.602292,-0.255129,-1.817316,-0.521281,-0.853385,0.962325,7.466531,-0.322081,1.632935,-1.941332,1.185842,-236.130425,-39.792327,39.875137,-115.382094
74070981935240058!,talented-zippy-butterfly,0.080000,-1.220581,-1.525323,-0.259028,-1.799944,-0.541534,-0.840679,1.282255,7.886800,-0.446763,1.832842,-2.092772,1.348087,-222.261493,-32.708854,27.964848,-133.186957
74070981935240058!,talented-zippy-butterfly,0.090000,-1.206397,-1.444812,-0.264451,-1.780576,-0.563276,-0.826269,1.573005,8.177285,-0.618044,2.030570,-2.235626,1.524051,-210.636429,-26.334231,16.506073,-151.312757
74070981935240058!,talented-zippy-butterfly,0.100000,-1.189564,-1.362007,-0.271844,-1.759236,-0.586423,-0.810005,1.820520,8.350062,-0.830216,2.226063,-2.369953,1.715788,-200.347556,-20.615178,6.097475,-167.930410
74070981935240058!,talented-zippy-butterfly,0.110000,-1.170568,-1.278018,-0.281577,-1.735944,-0.610883,-0.791721,2.016795,8.420213,-1.074114,2.419697,-2.494139,1.924451,-190.949660,-15.535460,-2.804671,-181.866392
74070981935240058!,talented-zippy-butterfly,0.120000,-1.149877,-1.193815,-0.293843,-1.710734,-0.636503,-0.771275,2.159332,8.404944,-1.338507,2.612417,-2.605563,2.150269,-182.307692,-11.082853,-9.931680,-192.573779
74070981935240058!,talented-zippy-butterfly,0.130000,-1.127982,-1.110143,-0.308755,-1.683612,-0.663126,-0.748507,2.250147,8.322438,-1.611697,2.805615,-2.700926,2.392836,-174.408185,-7.226685,-15.205762,-199.976434
74070981935240058!,talented-zippy-butterfly,0.140000,-1.105369,-1.027566,-0.326345,-1.654561,-0.690582,-0.723254,2.294487,8.190580,-1.882423,3.000882,-2.776597,2.651168,-167.246572,-3.915151,-18.711714,-204.306690
74070981935240058!,talented-zippy-butterfly,0.150000,-1.082470,-0.946485,-0.346545,-1.623548,-0.718660,-0.695361,2.299550,8.025747,-2.140523,3.199667,-2.828904,2.923691,-160.773204,-1.081356,-20.653564,-205.965932
74070981935240058!,talented-zippy-butterfly,0.160000,-1.059645,-0.867153,-0.369193,-1.590532,-0.747116,-0.664694,2.273356,7.841981,-2.377376,3.402942,-2.854322,3.208255,-154.870783,1.346847,-21.305226,-205.402434
74070981935240058!,talented-zippy-butterfly,0.170000,-1.037174,-0.789702,-0.394050,-1.555464,-0.775667,-0.631143,2.223871,7.650571,-2.586076,3.610948,-2.849617,3.502142,-149.359585,3.436931,-20.966364,-203.027586
74070981935240058!,talented-zippy-butterfly,0.180000,-1.015263,-0.714164,-0.420817,-1.518299,-0.804002,-0.594627,2.158422,7.459972,-2.761443,3.823029,-2.811956,3.802074,-144.018629,5.244486,-19.929288,-199.172387
74070981935240058!,talented-zippy-butterfly,0.190000,-0.994046,-0.640499,-0.449143,-1.478998,-0.831783,-0.555101,2.083426,7.276004,-2.899880,4.037583,-2.738997,4.104215,-138.610098,6.810459,-18.460487,-194.079452
74070981935240058!,talented-zippy-butterfly,0.200000,-0.973608,-0.568628,-0.478667,-1.437554,-0.858651,-0.512561,2.003964,7.102064,-2.999432,4.252121,-2.629070,4.404265,-132.915556,8.158821,-16.781118,-187.907101
74070981935240058!,talented-zippy-butterfly,0.210000,-0.953981,-0.498439,-0.508994,-1.393975,-0.884232,-0.467047,1.924163,6.939689,-3.059374,4.463395,-2.481176,4.697461,-126.743002,9.302922,-15.077434,-180.766234
74070981935240058!,talented-zippy-butterfly,0.220000,-0.935163,-0.429816,-0.539736,-1.348314,-0.908147,-0.418651,1.846907,6.788848,-3.080309,4.667612,-2.295174,4.978749,-119.954346,10.246814,-13.491334,-172.738042
74070981935240058!,talented-zippy-butterfly,0.230000,-0.917127,-0.362650,-0.570518,-1.300659,-0.930018,-0.367514,1.774025,6.648407,-3.063971,4.860689,-2.071837,5.242916,-112.471589,10.990675,-12.126971,-163.902035
74070981935240058!,talented-zippy-butterfly,0.240000,-0.899834,-0.296845,-0.600981,-1.251144,-0.949478,-0.313834,1.706386,6.516517,-3.013116,5.038533,-1.812904,5.484778,-104.281081,11.534840,-11.054376,-154.354473
74070981935240058!,talented-zippy-butterfly,0.250000,-0.883237,-0.232329,-0.630801,-1.199943,-0.966182,-0.257860,1.644011,6.390972,-2.931383,5.197319,-1.521086,5.699384,-95.432680,11.882863,-10.313073,-144.219251
74070981935240058!,talented-zippy-butterfly,0.260000,-0.867212,-0.169048,-0.659651,-1.147271,-0.979815,-0.199908,1.586217,6.269348,-2.823124,5.333767,-1.200138,5.882259,-86.045283,12.046679,-9.919116,-133.675371
74070981935240058!,talented-zippy-butterfly,0.270000,-0.851717,-0.106973,-0.687291,-1.093363,-0.990107,-0.140314,1.531660,6.149615,-2.693288,5.445340,-0.854487,6.029590,-76.275297,12.039769,-9.859020,-122.899272
74070981935240058!,talented-zippy-butterfly,0.280000,-0.836731,-0.046092,-0.713534,-1.038474,-0.996839,-0.079445,1.478634,6.030197,-2.547145,5.530425,-0.489205,6.138358,-66.315316,11.880332,-10.100141,-112.086114
