ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2,U3,U4
971729379249929767!,great-wine-beetle,0.000000,1.552669,0.520539,0.376837,1.451893,0.000000,0.000000,0.000000,0.000000,449.578714,580.992790,208.770035,-347.102349
971729379249929767!,great-wine-beetle,0.010000,1.548803,0.501992,0.385947,1.449498,-0.788520,-3.695485,1.826362,-0.486292,241.928503,292.272264,86.075581,-187.078836
971729379249929767!,great-wine-beetle,0.020000,1.537628,0.456016,0.408383,1.443338,-1.468393,-5.475786,2.660926,-0.752891,135.307378,145.899831,25.494418,-104.885183
971729379249929767!,great-wine-beetle,0.030000,1.519887,0.397269,0.436782,1.434999,-2.090722,-6.247162,3.015363,-0.917811,79.354278,73.619639,-0.451963,-61.685547
971729379249929767!,great-wine-beetle,0.040000,1.496261,0.333411,0.467696,1.425223,-2.634736,-6.500712,3.163684,-1.038182,48.039417,37.533438,-9.343419,-37.445059
971729379249929767!,great-wine-beetle,0.050000,1.467629,0.268382,0.499721,1.414312,-3.087339,-6.485916,3.237283,-1.143834,28.865994,18.880091,-10.350178,-22.553260
971729379249929767!,great-wine-beetle,0.060000,1.434941,0.204233,0.532413,1.402333,-3.446637,-6.329383,3.294929,-1.250960,15.968067,8.728685,-7.937257,-12.500849
971729379249929767!,great-wine-beetle,0.070000,1.399132,0.142043,0.565739,1.389223,-3.716860,-6.097811,3.360549,-1.368531,6.585318,2.851595,-4.238019,-5.166259
971729379249929767!,great-wine-beetle,0.080000,1.361070,0.082368,0.599825,1.374849,-3.905087,-5.828624,3.441656,-1.501540,-0.607006,-0.776315,-0.271402,0.468764
971729379249929767!,great-wine-beetle,0.090000,1.321544,0.025465,0.634830,1.359041,-4.019692,-5.544510,3.538077,-1.652692,-6.271134,-3.149631,3.476131,4.913488
971729379249929767!,great-wine-beetle,0.100000,1.281246,-0.028596,0.670885,1.341608,-4.069612,-5.260281,3.646129,-1.823284,-10.763273,-4.776243,6.777848,8.442239
971729379249929767!,great-wine-beetle,0.110000,1.240762,-0.079867,0.708071,1.322360,-4.063957,-4.986152,3.760635,-2.013671,-14.298432,-5.931055,9.537712,11.221061
971729379249929767!,great-wine-beetle,0.120000,1.200588,-0.128486,0.746413,1.301103,-4.011754,-4.729386,3.875888,-2.223508,-17.026136,-6.775789,11.726914,13.365851
971729379249929767!,great-wine-beetle,0.130000,1.161129,-0.174651,0.785878,1.277653,-3.921752,-4.495139,3.986160,-2.451867,-19.064378,-7.415259,13.352126,14.968398
971729379249929767!,great-wine-beetle,0.140000,1.122706,-0.218603,0.826381,1.251837,-3.802265,-4.286940,4.085970,-2.697290,-20.514219,-7.924172,14.438485,16.107538
971729379249929767!,great-wine-beetle,0.150000,1.085567,-0.260609,0.867787,1.223498,-3.661054,-4.106992,4.170242,-2.957816,-21.465605,-8.359919,15.020101,16.853567
971729379249929767!,great-wine-beetle,0.160000,1.049887,-0.300956,0.909915,1.192500,-3.505243,-3.956374,4.234408,-3.230987,-21.999486,-8.768793,15.134576,17.269828
971729379249929767!,great-wine-beetle,0.170000,1.015778,-0.339935,0.952544,1.158732,-3.341253,-3.835201,4.274482,-3.513868,-22.188567,-9.189149,14.819838,17.413260
971729379249929767!,great-wine-beetle,0.180000,0.983293,-0.377836,0.995418,1.122115,-3.174765,-3.742748,4.287120,-3.803065,-22.097738,-9.653143,14.112416,17.334711
971729379249929767!,great-wine-beetle,0.190000,0.952437,-0.414939,1.038253,1.082604,-3.010686,-3.677564,4.269676,-4.094759,-21.784520,-10.187737,13.046683,17.079277
971729379249929767!,great-wine-beetle,0.200000,0.923168,-0.451508,1.080740,1.040193,-2.853133,-3.637576,4.220250,-4.384756,-21.299625,-10.815284,11.654764,16.686736
971729379249929767!,great-wine-beetle,0.210000,0.895408,-0.487782,1.122558,0.994919,-2.705414,-3.620189,4.137728,-4.668560,-20.687542,-11.553775,9.966934,16.192010
971729379249929767!,great-wine-beetle,0.220000,0.869051,-0.523975,1.163377,0.946866,-2.570019,-3.622385,4.021827,-4.941462,-19.987092,-12.416781,8.012351,15.625599
971729379249929767!,great-wine-beetle,0.230000,0.843971,-0.560269,1.202868,0.896163,-2.448626,-3.640835,3.873109,-5.198654,-19.231894,-13.413166,5.819997,15.013963
971729379249929767!,great-wine-beetle,0.240000,0.820026,-0.596812,1.240714,0.842987,-2.342121,-3.671991,3.692985,-5.435360,-18.451282,-14.547120,3.419721,14.380236
971729379249929767!,great-wine-beetle,0.250000,0.797076,-0.633714,1.276610,0.787570,-2.250570,-3.712253,3.483754,-5.646988,-17.667051,-15.814307,0.843309,13.741716
971729379249929767!,great-wine-beetle,0.260000,0.774976,-0.671052,1.310282,0.730179,-2.173368,-3.758010,3.248480,-5.829293,-16.898635,-17.206050,-1.874691,13.113899
971729379249929767!,great-wine-beetle,0.270000,0.753597,-0.708867,1.341487,0.671128,-2.109234,-3.805808,2.990987,-5.978545,-16.158738,-18.704592,-4.696119,12.507086
971729379249929767!,great-wine-beetle,0.280000,0.732824,-0.747164,1.370023,0.610768,-2.056340,-3.852436,2.715727,-6.091692,-15.454434,-20.283864,-7.578857,11.927250
971729379249929767!,great-wine-beetle,0.290000,0.712563,-0.785918,1.395735,0.549476,-2.012434,-3.895021,2.427647,-6.166516,-14.786990,-21.909318,-10.476839,11.375894
971729379249929767!,great-wine-beetle,0.300000,0.692748,-0.825076,1.418518,0.487653,-1.974990,-3.931103,2.132015,-6.201751,-14.151901,-23.538340,-13.340536,10.850071
971729379249929767!,great-wine-beetle,0.310000,0.673297,-0.864550,1.438327,0.425694,-1.941305,-3.958618,1.834157,-6.197218,-13.542095,-25.122836,-16.116434,10.344887
971729379249929767!,great-wine-beetle,0.320000,0.654149,-0.904238,1.455171,0.363975,-1.908714,-3.976043,1.539224,-6.153810,-12.944581,-26.609305,-18.751167,9.850844
971729379249929767!,great-wine-beetle,0.330000,0.635308,-0.944037,1.469105,0.302872,-1.874824,-3.982463,1.252100,-6.073407,-12.339162,-27.940240,-21.194862,9.352803
971729379249929767!,great-wine-beetle,0.340000,0.616799,-0.983838,1.480229,0.242738,-1.837611,-3.977418,0.977171,-5.958842,-11.704720,-29.060136,-23.401334,8.834869
971729379249929767!,great-wine-beetle,0.350000,0.598667,-1.023528,1.488685,0.183894,-1.795531,-3.960866,0.718162,-5.813766,-11.021134,-29.919096,-25.330430,8.281853
971729379249929767!,great-wine-beetle,0.360000,0.580968,-1.062995,1.494646,0.126624,-1.747583,-3.933118,0.478021,-5.642477,-10.271329,-30.476499,-26.950298,7.680842
971729379249929767!,great-wine-beetle,0.370000,0.563766,-1.102131,1.498311,0.071166,-1.693334,-3.894775,0.258849,-5.449711,-9.443205,-30.704288,-28.239305,7.022672
971729379249929767!,great-wine-beetle,0.380000,0.547129,-1.140835,1.499895,0.017714,-1.632906,-3.846654,0.061889,-5.240418,-8.531173,-30.589460,-29.187402,6.303114
971729379249929767!,great-wine-beetle,0.390000,0.531118,-1.179014,1.499624,-0.033591,-1.566908,-3.789723,-0.112435,-5.019544,-7.537067,-30.135379,-29.796722,5.523569
971729379249929767!,great-wine-beetle,0.400000,0.515790,-1.216586,1.497721,-0.082650,-1.496344,-3.725045,-0.264430,-4.791820,-6.470216,-29.361616,-30.081288,4.691129
971729379249929767!,great-wine-beetle,0.410000,0.501191,-1.253477,1.494407,-0.129412,-1.422496,-3.653727,-0.395023,-4.561595,-5.346871,-28.302558,-30.065905,3.818149
971729379249929767!,great-wine-beetle,0.420000,0.487350,-1.289624,1.489889,-0.173867,-1.346792,-3.576878,-0.505616,-4.332698,-4.188652,-27.004465,-29.784234,2.921054
971729379249929767!,great-wine-beetle,0.430000,0.474284,-1.324977,1.484361,-0.216038,-1.270685,-3.495586,-0.597941,-4.108355,-3.020472,-25.521579,-29.276270,2.018760
971729379249929767!,great-wine-beetle,0.440000,0.461994,-1.359491,1.477997,-0.255980,-1.195539,-3.410887,-0.673921,-3.891141,-1.868248,-23.911812,-28.585534,1.130921
971729379249929767!,great-wine-beetle,0.450000,0.450467,-1.393136,1.470952,-0.293769,-1.122550,-3.323751,-0.735542,-3.682990,-0.756672,-22.232479,-27.756248,0.276235
971729379249929767!,great-wine-beetle,0.460000,0.439679,-1.425889,1.463363,-0.329498,-1.052686,-3.235068,-0.784753,-3.485233,0.292694,-20.536551,-26.830795,-0.529016
971729379249929767!,great-wine-beetle,0.470000,0.429597,-1.457733,1.455346,-0.363275,-0.986665,-3.145637,-0.823392,-3.298660,1.262781,-18.869798,-25.847677,-1.271997
971729379249929767!,great-wine-beetle,0.480000,0.420181,-1.488663,1.447000,-0.395209,-0.924952,-3.056165,-0.853129,-3.123611,2.141749,-17.269013,-24.840102,-1.943879
971729379249929767!,great-wine-beetle,0.490000,0.411387,-1.518678,1.438410,-0.425415,-0.867781,-2.967259,-0.875448,-2.960058,2.923095,-15.761329,-23.835237,-2.539910
971729379249929767!,great-wine-beetle,0.500000,0.403168,-1.547784,1.429643,-0.454006,-0.815192,-2.879431,-0.891629,-2.807698,3.605237,-14.364495,-22.854066,-3.059100
971729379249929767!,great-wine-beetle,0.510000,0.395478,-1.575990,1.420757,-0.481092,-0.767070,-2.793098,-0.902762,-2.666033,4.190734,-13.087875,-21.911739,-3.503605
971729379249929767!,great-wine-beetle,0.520000,0.388251,-1.603329,1.411790,-0.506803,-0.723167,-2.708603,-0.909796,-2.534397,4.685022,-11.935248,-21.019662,-3.877780
971729379249929767!,great-wine-beetle,0.530000,0.381427,-1.629834,1.402769,-0.531262,-0.683159,-2.626201,-0.913501,-2.412052,5.096065,-10.904281,-20.184398,-4.187890
971729379249929767!,great-wine-beetle,0.540000,0.374973,-1.655524,1.393726,-0.554551,-0.646703,-2.546054,-0.914467,-2.298287,5.433572,-9.986918,-19.407229,-4.441494
971729379249929767!,great-wine-beetle,0.550000,0.368861,-1.680421,1.384688,-0.576748,-0.613453,-2.468269,-0.913176,-2.192403,5.707263,-9.173457,-18.687328,-4.646138
971729379249929767!,great-wine-beetle,0.560000,0.363062,-1.704545,1.375677,-0.597924,-0.583076,-2.392904,-0.910020,-2.093734,5.926418,-8.453488,-18.022425,-4.809011
971729379249929767!,great-wine-beetle,0.570000,0.357548,-1.727925,1.366707,-0.618151,-0.555257,-2.319981,-0.905330,-2.001647,6.099498,-7.816934,-17.409699,-4.936657
971729379249929767!,great-wine-beetle,0.580000,0.352291,-1.750587,1.357791,-0.637497,-0.529704,-2.249492,-0.899373,-1.915555,6.234136,-7.254099,-16.845821,-5.034972
971729379249929767!,great-wine-beetle,0.590000,0.347271,-1.772557,1.348940,-0.656018,-0.506156,-2.181400,-0.892363,-1.834926,6.337168,-6.755522,-16.326808,-5.109224
971729379249929767!,great-wine-beetle,0.600000,0.342471,-1.793858,1.340164,-0.673765,-0.484386,-2.115651,-0.884476,-1.759281,6.414394,-6.312760,-15.848745,-5.163879
971729379249929767!,great-wine-beetle,0.610000,0.337873,-1.814514,1.331471,-0.690786,-0.464192,-2.052179,-0.875856,-1.688187,6.470680,-5.918385,-15.407901,-5.202674
971729379249929767!,great-wine-beetle,0.620000,0.333464,-1.834546,1.322867,-0.707123,-0.445402,-1.990909,-0.866623,-1.621255,6.510060,-5.565937,-15.000799,-5.228708
971729379249929767!,great-wine-beetle,0.630000,0.329231,-1.853976,1.314358,-0.722816,-0.427864,-1.931764,-0.856878,-1.558136,6.535855,-5.249840,-14.624239,-5.244527
971729379249929767!,great-wine-beetle,0.640000,0.325163,-1.872826,1.305949,-0.737900,-0.411446,-1.874660,-0.846705,-1.498515,6.550785,-4.965301,-14.275310,-5.252211
971729379249929767!,great-wine-beetle,0.650000,0.321249,-1.891115,1.297644,-0.752409,-0.396034,-1.819516,-0.836176,-1.442112,6.557066,-4.708216,-13.951383,-5.253452
971729379249929767!,great-wine-beetle,0.660000,0.317480,-1.908863,1.289446,-0.766374,-0.381530,-1.766250,-0.825349,-1.388673,6.556496,-4.475071,-13.650090,-5.249624
971729379249929767!,great-wine-beetle,0.670000,0.313847,-1.926088,1.281357,-0.779823,-0.367847,-1.714783,-0.814277,-1.337971,6.550537,-4.262859,-13.369310,-5.241837
