ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3
2119753598571169615!,thoughtful-ruddy-butterfly,0.000000,1.533042,-1.212485,0.625467,0.569735,0.133239,0.481921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-58.375881,-81.008749,159.504751
2119753598571169615!,thoughtful-ruddy-butterfly,0.010000,1.526180,-1.213988,0.624204,0.571072,0.132163,0.482217,-1.371114,-0.298982,-0.252223,0.266384,-0.214747,0.058856,-62.198107,-63.077315,73.684750
2119753598571169615!,thoughtful-ruddy-butterfly,0.020000,1.508839,-1.216919,0.620600,0.575015,0.129133,0.483037,-2.097383,-0.286141,-0.469013,0.521021,-0.391070,0.104547,-63.036010,-53.628666,33.963239
2119753598571169615!,thoughtful-ruddy-butterfly,0.030000,1.485739,-1.219026,0.614917,0.581437,0.124450,0.484265,-2.521519,-0.135901,-0.667668,0.760744,-0.544680,0.139976,-62.381681,-47.976477,15.276094
2119753598571169615!,thoughtful-ruddy-butterfly,0.040000,1.459127,-1.219345,0.607290,0.590178,0.118306,0.485802,-2.798951,0.069126,-0.856943,0.983330,-0.682526,0.166213,-61.034457,-44.077567,6.179879
2119753598571169615!,thoughtful-ruddy-butterfly,0.050000,1.430114,-1.217517,0.597788,0.601063,0.110841,0.487559,-3.000981,0.290656,-1.041743,1.187358,-0.807785,0.183641,-59.373684,-41.009789,1.425269
2119753598571169615!,thoughtful-ruddy-butterfly,0.060000,1.399292,-1.213465,0.586438,0.613902,0.102174,0.489449,-3.160360,0.510972,-1.225022,1.371853,-0.921925,0.192455,-57.568132,-38.352371,-1.395726
2119753598571169615!,thoughtful-ruddy-butterfly,0.070000,1.367013,-1.207241,0.573245,0.628497,0.092412,0.491386,-3.292043,0.721707,-1.408646,1.536083,-1.025629,0.192884,-55.689721,-35.915161,-3.383043
2119753598571169615!,thoughtful-ruddy-butterfly,0.080000,1.333525,-1.198959,0.558199,0.644643,0.081658,0.493287,-3.402760,0.918691,-1.593805,1.679447,-1.119234,0.185276,-53.768880,-33.615631,-5.032739
2119753598571169615!,thoughtful-ruddy-butterfly,0.090000,1.299028,-1.188789,0.541293,0.662112,0.070020,0.495073,-3.495539,1.099653,-1.781181,1.801489,-1.202959,0.170139,-51.820286,-31.421557,-6.564653
2119753598571169615!,thoughtful-ruddy-butterfly,0.100000,1.263695,-1.176912,0.522511,0.680680,0.057601,0.496671,-3.571655,1.263177,-1.971096,1.901804,-1.276988,0.148099,-49.853890,-29.323699,-8.066590
2119753598571169615!,thoughtful-ruddy-butterfly,0.110000,1.227687,-1.163507,0.501828,0.700126,0.044497,0.498016,-3.631608,1.408248,-2.163587,1.980022,-1.341519,0.119862,-47.879562,-27.322617,-9.565231
2119753598571169615!,thoughtful-ruddy-butterfly,0.120000,1.191162,-1.148761,0.479217,0.720232,0.030798,0.499051,-3.675623,1.534079,-2.358442,2.035825,-1.396795,0.086202,-45.908645,-25.422015,-11.060906
2119753598571169615!,thoughtful-ruddy-butterfly,0.130000,1.154274,-1.132866,0.454653,0.740775,0.016595,0.499725,-3.703867,1.640054,-2.555230,2.068956,-1.443115,0.047924,-43.953979,-23.625429,-12.543248
2119753598571169615!,thoughtful-ruddy-butterfly,0.140000,1.117180,-1.116019,0.428119,0.761531,0.001974,0.499996,-3.716535,1.725723,-2.753318,2.079224,-1.480836,0.005846,-42.029236,-21.934540,-13.998637
2119753598571169615!,thoughtful-ruddy-butterfly,0.150000,1.080034,-1.098420,0.399601,0.782275,-0.012984,0.499831,-3.713883,1.790819,-2.951897,2.066505,-1.510370,-0.039234,-40.147954,-20.348339,-15.413569
2119753598571169615!,thoughtful-ruddy-butterfly,0.160000,1.042990,-1.080271,0.369098,0.802777,-0.028198,0.499204,-3.696234,1.835268,-3.149988,2.030754,-1.532165,-0.086546,-38.322530,-18.862856,-16.776646
2119753598571169615!,thoughtful-ruddy-butterfly,0.170000,1.006198,-1.061777,0.336618,0.822809,-0.043595,0.498096,-3.663946,1.859205,-3.346466,1.972004,-1.546705,-0.135371,-36.563264,-17.471198,-18.078615
2119753598571169615!,thoughtful-ruddy-butterfly,0.180000,0.969797,-1.043147,0.302188,0.842138,-0.059102,0.496495,-3.617421,1.862990,-3.540044,1.890390,-1.554493,-0.185045,-34.877500,-16.163347,-19.314269
2119753598571169615!,thoughtful-ruddy-butterfly,0.190000,0.933927,-1.024580,0.265844,0.860537,-0.074656,0.494395,-3.557023,1.847182,-3.729321,1.786120,-1.556032,-0.234970,-33.269217,-14.927367,-20.479339
2119753598571169615!,thoughtful-ruddy-butterfly,0.200000,0.898728,-1.006266,0.227634,0.877781,-0.090197,0.491797,-3.483112,1.812531,-3.912787,1.659481,-1.551821,-0.284609,-31.738305,-13.748976,-21.573897
2119753598571169615!,thoughtful-ruddy-butterfly,0.210000,0.864337,-0.988385,0.187623,0.893651,-0.105669,0.488706,-3.395970,1.759989,-4.088816,1.510865,-1.542343,-0.333489,-30.281098,-12.613003,-22.597987
2119753598571169615!,thoughtful-ruddy-butterfly,0.220000,0.830890,-0.971109,0.145894,0.907928,-0.121022,0.485133,-3.295842,1.690678,-4.255672,1.340775,-1.528067,-0.381195,-28.889891,-11.502823,-23.555313
2119753598571169615!,thoughtful-ruddy-butterfly,0.230000,0.798520,-0.954597,0.102546,0.920402,-0.136210,0.481089,-3.182898,1.605889,-4.411517,1.149842,-1.509443,-0.427366,-27.553613,-10.401423,-24.450486
