ID,System,t,X,Y,X1,Y1,X2,Y2,dX,dY,dX1,dY1,dX2,dY2,U1,U2,U3,U4,U5,U6
2205580459286827090!,thoughtful-antique-butterfly,0.000000,1.132389,-1.994306,-0.073403,-0.398667,0.412819,-0.282100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,115.976816,-242.934870,216.401764,-6.129623,179.507179,-405.284770
2205580459286827090!,thoughtful-antique-butterfly,0.010000,1.143271,-1.983915,-0.073076,-0.396307,0.413478,-0.281133,2.168490,2.081751,0.065671,0.470675,0.131355,0.193191,80.452945,-113.611654,107.956578,-20.802321,91.336688,-208.885876
2205580459286827090!,thoughtful-antique-butterfly,0.020000,1.169435,-1.957704,-0.072292,-0.389867,0.415175,-0.278621,3.056897,3.164985,0.091715,0.816561,0.207501,0.309199,63.558064,-55.115169,58.671503,-26.870106,51.200845,-119.453414
2205580459286827090!,thoughtful-antique-butterfly,0.030000,1.201575,-1.922913,-0.071324,-0.380276,0.417496,-0.275132,3.366041,3.792318,0.102784,1.099659,0.255820,0.388191,54.720723,-28.218711,35.861471,-28.952335,32.582016,-77.450868
2205580459286827090!,thoughtful-antique-butterfly,0.040000,1.235501,-1.882950,-0.070260,-0.368028,0.420224,-0.270946,3.417303,4.195861,0.111189,1.346212,0.288946,0.448142,49.565536,-15.511943,25.006875,-29.298176,23.697933,-56.756428
2205580459286827090!,thoughtful-antique-butterfly,0.050000,1.269363,-1.839540,-0.069095,-0.353428,0.423239,-0.266211,3.356201,4.479997,0.123181,1.568197,0.312868,0.497417,46.158603,-9.197735,19.588867,-28.928114,19.254406,-45.707259
2205580459286827090!,thoughtful-antique-butterfly,0.060000,1.302366,-1.793642,-0.067777,-0.336690,0.426463,-0.261016,3.248617,4.692782,0.142036,1.771298,0.330553,0.540077,43.615092,-5.774835,16.666556,-28.287384,16.859304,-39.061011
2205580459286827090!,thoughtful-antique-butterfly,0.070000,1.334197,-1.745859,-0.066227,-0.317990,0.429842,-0.255414,3.124712,4.856697,0.169496,1.958286,0.343582,0.578223,41.522654,-3.673158,14.909874,-27.563636,15.427678,-34.460666
2205580459286827090!,thoughtful-antique-butterfly,0.080000,1.364762,-1.696631,-0.064354,-0.297479,0.433333,-0.249444,2.998646,4.982541,0.206442,2.130538,0.352902,0.613059,39.687103,-2.192844,13.716554,-26.832147,14.465720,-30.852858
2205580459286827090!,thoughtful-antique-butterfly,0.090000,1.394074,-1.646313,-0.062061,-0.275301,0.436903,-0.243137,2.877370,5.075840,0.253214,2.288755,0.359150,0.645372,38.016297,-1.025932,12.813861,-26.120336,13.747775,-27.773521
2205580459286827090!,thoughtful-antique-butterfly,0.100000,1.422196,-1.595219,-0.059249,-0.251596,0.440524,-0.236514,2.764500,5.139828,0.309771,2.433307,0.362809,0.675759,36.466027,-0.040020,12.078456,-25.435927,13.170232,-25.023334
2205580459286827090!,thoughtful-antique-butterfly,0.110000,1.449221,-1.543636,-0.055819,-0.226497,0.444171,-0.229591,2.662028,5.176808,0.375777,2.564404,0.364270,0.704726,35.014444,0.819746,11.454770,-24.779033,12.685322,-22.519728
