ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1186338460453919663!,lush-bipedal-bumblebee,0.000000,1.533042,-1.212485,0.000000,-1.212485,0.000000,0.000000,0.000000,0.000000,120.825632,-303.197533
1186338460453919663!,lush-bipedal-bumblebee,0.010000,1.529404,-1.208810,0.000000,-1.208810,-0.727498,0.734957,0.000000,0.734957,106.641756,-266.483579
1186338460453919663!,lush-bipedal-bumblebee,0.020000,1.518956,-1.198255,0.000000,-1.198255,-1.360895,1.374848,0.000000,1.374848,93.945483,-233.620180
1186338460453919663!,lush-bipedal-bumblebee,0.030000,1.502581,-1.181712,0.000000,-1.181712,-1.910061,1.929644,0.000000,1.929644,82.588891,-204.224450
1186338460453919663!,lush-bipedal-bumblebee,0.040000,1.481073,-1.159984,0.000000,-1.159984,-2.383883,2.408323,0.000000,2.408323,72.438634,-177.951231
1186338460453919663!,lush-bipedal-bumblebee,0.050000,1.455143,-1.133788,0.000000,-1.133788,-2.790364,2.818972,0.000000,2.818972,63.374467,-154.489280
1186338460453919663!,lush-bipedal-bumblebee,0.060000,1.425427,-1.103768,0.000000,-1.103768,-3.136711,3.168869,0.000000,3.168869,55.287971,-133.557961
1186338460453919663!,lush-bipedal-bumblebee,0.070000,1.392506,-1.070509,0.000000,-1.070509,-3.429408,3.464568,0.000000,3.464568,48.081879,-114.905502
1186338460453919663!,lush-bipedal-bumblebee,0.080000,1.356915,-1.034553,0.000000,-1.034553,-3.674298,3.711968,0.000000,3.711968,41.669233,-98.306825
1186338460453919663!,lush-bipedal-bumblebee,0.090000,1.319111,-0.996361,0.000000,-0.996361,-3.876644,3.916389,0.000000,3.916389,35.970403,-83.555809
1186338460453919663!,lush-bipedal-bumblebee,0.100000,1.279492,-0.956336,0.000000,-0.956336,-4.041182,4.082613,0.000000,4.082613,30.913235,-70.465690
1186338460453919663!,lush-bipedal-bumblebee,0.110000,1.238411,-0.914834,0.000000,-0.914834,-4.172169,4.214943,0.000000,4.214943,26.432487,-58.867592
1186338460453919663!,lush-bipedal-bumblebee,0.120000,1.196178,-0.872167,0.000000,-0.872167,-4.273429,4.317241,0.000000,4.317241,22.469307,-48.609183
1186338460453919663!,lush-bipedal-bumblebee,0.130000,1.153067,-0.828615,0.000000,-0.828615,-4.348396,4.392977,0.000000,4.392977,18.970696,-39.553277
1186338460453919663!,lush-bipedal-bumblebee,0.140000,1.109324,-0.784424,0.000000,-0.784424,-4.400151,4.445263,0.000000,4.445263,15.888954,-31.576408
1186338460453919663!,lush-bipedal-bumblebee,0.150000,1.065166,-0.739813,0.000000,-0.739813,-4.431462,4.476894,0.000000,4.476894,13.181158,-24.567469
1186338460453919663!,lush-bipedal-bumblebee,0.160000,1.020784,-0.694976,0.000000,-0.694976,-4.444808,4.490377,0.000000,4.490377,10.808677,-18.426471
1186338460453919663!,lush-bipedal-bumblebee,0.170000,0.976348,-0.650084,0.000000,-0.650084,-4.442414,4.487958,0.000000,4.487958,8.736738,-13.063404
1186338460453919663!,lush-bipedal-bumblebee,0.180000,0.932007,-0.605289,0.000000,-0.605289,-4.426273,4.471653,0.000000,4.471653,6.934035,-8.397237
1186338460453919663!,lush-bipedal-bumblebee,0.190000,0.887891,-0.560720,0.000000,-0.560720,-4.398174,4.443265,0.000000,4.443265,5.372383,-4.355010
1186338460453919663!,lush-bipedal-bumblebee,0.200000,0.844113,-0.516493,0.000000,-0.516493,-4.359713,4.404410,0.000000,4.404410,4.026400,-0.871029
1186338460453919663!,lush-bipedal-bumblebee,0.210000,0.800773,-0.472709,0.000000,-0.472709,-4.312323,4.356534,0.000000,4.356534,2.873237,2.113852
1186338460453919663!,lush-bipedal-bumblebee,0.220000,0.757955,-0.429452,0.000000,-0.429452,-4.257282,4.300929,0.000000,4.300929,1.892320,4.652883
1186338460453919663!,lush-bipedal-bumblebee,0.230000,0.715733,-0.386797,0.000000,-0.386797,-4.195734,4.238750,0.000000,4.238750,1.065131,6.794003
1186338460453919663!,lush-bipedal-bumblebee,0.240000,0.674169,-0.344807,0.000000,-0.344807,-4.128698,4.171026,0.000000,4.171026,0.375000,8.580359
1186338460453919663!,lush-bipedal-bumblebee,0.250000,0.633316,-0.303535,0.000000,-0.303535,-4.057083,4.098677,0.000000,4.098677,-0.193074,10.050779
1186338460453919663!,lush-bipedal-bumblebee,0.260000,0.593218,-0.263026,0.000000,-0.263026,-3.981699,4.022521,0.000000,4.022521,-0.652589,11.240200
1186338460453919663!,lush-bipedal-bumblebee,0.270000,0.553911,-0.223316,0.000000,-0.223316,-3.903267,3.943284,0.000000,3.943284,-1.015686,12.180052
1186338460453919663!,lush-bipedal-bumblebee,0.280000,0.515424,-0.184434,0.000000,-0.184434,-3.822426,3.861614,0.000000,3.861614,-1.293286,12.898599
1186338460453919663!,lush-bipedal-bumblebee,0.290000,0.477781,-0.146405,0.000000,-0.146405,-3.739743,3.778084,0.000000,3.778084,-1.495205,13.421252
1186338460453919663!,lush-bipedal-bumblebee,0.300000,0.440999,-0.109247,0.000000,-0.109247,-3.655720,3.693200,0.000000,3.693200,-1.630268,13.770854
1186338460453919663!,lush-bipedal-bumblebee,0.310000,0.405079,-0.072958,0.000000,-0.072958,-3.570802,3.607411,0.000000,3.607411,-1.707006,13.969484
1186338460453919663!,lush-bipedal-bumblebee,0.320000,0.370013,-0.037533,0.000000,-0.037533,-3.485374,3.521107,0.000000,3.521107,-1.733197,14.037278
1186338460453919663!,lush-bipedal-bumblebee,0.330000,0.335807,-0.002976,0.000000,-0.002976,-3.399773,3.434628,0.000000,3.434628,-1.715087,13.990401
1186338460453919663!,lush-bipedal-bumblebee,0.340000,0.302462,0.030711,0.000000,0.030711,-3.314292,3.348271,0.000000,3.348271,-1.658266,13.843323
1186338460453919663!,lush-bipedal-bumblebee,0.350000,0.269976,0.063530,0.000000,0.063530,-3.229187,3.262294,0.000000,3.262294,-1.567736,13.608995
1186338460453919663!,lush-bipedal-bumblebee,0.360000,0.238346,0.095484,0.000000,0.095484,-3.144684,3.176924,0.000000,3.176924,-1.447974,13.298999
1186338460453919663!,lush-bipedal-bumblebee,0.370000,0.207566,0.126579,0.000000,0.126579,-3.060975,3.092356,0.000000,3.092356,-1.302981,12.923694
1186338460453919663!,lush-bipedal-bumblebee,0.380000,0.177630,0.156823,0.000000,0.156823,-2.978227,3.008761,0.000000,3.008761,-1.136333,12.492337
1186338460453919663!,lush-bipedal-bumblebee,0.390000,0.148527,0.186224,0.000000,0.186224,-2.896586,2.926282,0.000000,2.926282,-0.951225,12.013199
1186338460453919663!,lush-bipedal-bumblebee,0.400000,0.120248,0.214793,0.000000,0.214793,-2.816172,2.845044,0.000000,2.845044,-0.750510,11.493663
1186338460453919663!,lush-bipedal-bumblebee,0.410000,0.092776,0.242546,0.000000,0.242546,-2.737090,2.765152,0.000000,2.765152,-0.536949,10.940874
1186338460453919663!,lush-bipedal-bumblebee,0.420000,0.066085,0.269511,0.000000,0.269511,-2.659425,2.686690,0.000000,2.686690,-0.313477,10.362432
1186338460453919663!,lush-bipedal-bumblebee,0.430000,0.040160,0.295702,0.000000,0.295702,-2.583243,2.609727,0.000000,2.609727,-0.082070,9.763453
1186338460453919663!,lush-bipedal-bumblebee,0.440000,0.014984,0.321136,0.000000,0.321136,-2.508596,2.534314,0.000000,2.534314,0.155521,9.148466
1186338460453919663!,lush-bipedal-bumblebee,0.450000,-0.009458,0.345828,0.000000,0.345828,-2.435525,2.460494,0.000000,2.460494,0.397749,8.521474
1186338460453919663!,lush-bipedal-bumblebee,0.460000,-0.033181,0.369795,0.000000,0.369795,-2.364061,2.388298,0.000000,2.388298,0.643253,7.886005
1186338460453919663!,lush-bipedal-bumblebee,0.470000,-0.056203,0.393053,0.000000,0.393053,-2.294226,2.317747,0.000000,2.317747,0.890833,7.245162
1186338460453919663!,lush-bipedal-bumblebee,0.480000,-0.078540,0.415618,0.000000,0.415618,-2.226033,2.248855,0.000000,2.248855,1.139435,6.601673
1186338460453919663!,lush-bipedal-bumblebee,0.490000,-0.100208,0.437509,0.000000,0.437509,-2.159490,2.181629,0.000000,2.181629,1.388139,5.957921
1186338460453919663!,lush-bipedal-bumblebee,0.500000,-0.121224,0.458741,0.000000,0.458741,-2.094596,2.116071,0.000000,2.116071,1.636140,5.315989
1186338460453919663!,lush-bipedal-bumblebee,0.510000,-0.141605,0.479330,0.000000,0.479330,-2.031348,2.052174,0.000000,2.052174,1.882739,4.677685
1186338460453919663!,lush-bipedal-bumblebee,0.520000,-0.161367,0.499295,0.000000,0.499295,-1.969736,1.989931,0.000000,1.989931,2.127330,4.044577
1186338460453919663!,lush-bipedal-bumblebee,0.530000,-0.180526,0.518651,0.000000,0.518651,-1.909747,1.929326,0.000000,1.929326,2.369393,3.418014
1186338460453919663!,lush-bipedal-bumblebee,0.540000,-0.199099,0.537414,0.000000,0.537414,-1.851364,1.870344,0.000000,1.870344,2.608480,2.799154
1186338460453919663!,lush-bipedal-bumblebee,0.550000,-0.217102,0.555602,0.000000,0.555602,-1.794567,1.812965,0.000000,1.812965,2.844212,2.188980
1186338460453919663!,lush-bipedal-bumblebee,0.560000,-0.234550,0.573228,0.000000,0.573228,-1.739333,1.757165,0.000000,1.757165,3.076266,1.588324
1186338460453919663!,lush-bipedal-bumblebee,0.570000,-0.251458,0.590310,0.000000,0.590310,-1.685640,1.702921,0.000000,1.702921,3.304375,0.997880
1186338460453919663!,lush-bipedal-bumblebee,0.580000,-0.267843,0.606863,0.000000,0.606863,-1.633459,1.650206,0.000000,1.650206,3.528318,0.418220
1186338460453919663!,lush-bipedal-bumblebee,0.590000,-0.283718,0.622901,0.000000,0.622901,-1.582765,1.598992,0.000000,1.598992,3.747914,-0.150189
1186338460453919663!,lush-bipedal-bumblebee,0.600000,-0.299099,0.638439,0.000000,0.638439,-1.533527,1.549249,0.000000,1.549249,3.963021,-0.706977
1186338460453919663!,lush-bipedal-bumblebee,0.610000,-0.314000,0.653493,0.000000,0.653493,-1.485716,1.500948,0.000000,1.500948,4.173528,-1.251859
1186338460453919663!,lush-bipedal-bumblebee,0.620000,-0.328435,0.668076,0.000000,0.668076,-1.439302,1.454058,0.000000,1.454058,4.379353,-1.784623
1186338460453919663!,lush-bipedal-bumblebee,0.630000,-0.342417,0.682202,0.000000,0.682202,-1.394254,1.408548,0.000000,1.408548,4.580440,-2.305122
1186338460453919663!,lush-bipedal-bumblebee,0.640000,-0.355961,0.695884,0.000000,0.695884,-1.350539,1.364385,0.000000,1.364385,4.776755,-2.813270
1186338460453919663!,lush-bipedal-bumblebee,0.650000,-0.369079,0.709137,0.000000,0.709137,-1.308127,1.321539,0.000000,1.321539,4.968284,-3.309028
1186338460453919663!,lush-bipedal-bumblebee,0.660000,-0.381784,0.721972,0.000000,0.721972,-1.266986,1.279975,0.000000,1.279975,5.155028,-3.792403
1186338460453919663!,lush-bipedal-bumblebee,0.670000,-0.394088,0.734402,0.000000,0.734402,-1.227084,1.239664,0.000000,1.239664,5.337006,-4.263441
1186338460453919663!,lush-bipedal-bumblebee,0.680000,-0.406004,0.746440,0.000000,0.746440,-1.188388,1.200572,0.000000,1.200572,5.514249,-4.722220
1186338460453919663!,lush-bipedal-bumblebee,0.690000,-0.417543,0.758097,0.000000,0.758097,-1.150869,1.162668,0.000000,1.162668,5.686797,-5.168848
1186338460453919663!,lush-bipedal-bumblebee,0.700000,-0.428717,0.769386,0.000000,0.769386,-1.114495,1.125921,0.000000,1.125921,5.854701,-5.603458
