ID,System,t,X,Y,X1,Y1,dX,dY,dX1,dY1,U1,U2
1325308374979061794!,lush-bipedal-bumblebee,0.000000,1.132389,-1.994306,0.000000,-1.994306,0.000000,0.000000,0.000000,0.000000,146.794266,-261.410644
1325308374979061794!,lush-bipedal-bumblebee,0.010000,1.132119,-1.988435,0.000000,-1.988435,-0.054056,1.174216,0.000000,1.174216,129.251380,-230.101771
1325308374979061794!,lush-bipedal-bumblebee,0.020000,1.131343,-1.971571,0.000000,-1.971571,-0.101120,2.196549,0.000000,2.196549,113.548391,-202.076569
1325308374979061794!,lush-bipedal-bumblebee,0.030000,1.130126,-1.945141,0.000000,-1.945141,-0.141926,3.082928,0.000000,3.082928,99.502344,-177.008520
1325308374979061794!,lush-bipedal-bumblebee,0.040000,1.128528,-1.910427,0.000000,-1.910427,-0.177133,3.847698,0.000000,3.847698,86.948314,-154.603283
1325308374979061794!,lush-bipedal-bumblebee,0.050000,1.126601,-1.868574,0.000000,-1.868574,-0.207336,4.503778,0.000000,4.503778,75.737582,-134.595435
1325308374979061794!,lush-bipedal-bumblebee,0.060000,1.124394,-1.820630,0.000000,-1.820630,-0.233071,5.062797,0.000000,5.062797,65.736717,-116.746842
1325308374979061794!,lush-bipedal-bumblebee,0.070000,1.121949,-1.767526,0.000000,-1.767526,-0.254820,5.535231,0.000000,5.535231,56.825176,-100.842372
1325308374979061794!,lush-bipedal-bumblebee,0.080000,1.119305,-1.710083,0.000000,-1.710083,-0.273017,5.930510,0.000000,5.930510,48.893762,-86.687138
1325308374979061794!,lush-bipedal-bumblebee,0.090000,1.116494,-1.649033,0.000000,-1.649033,-0.288053,6.257120,0.000000,6.257120,41.843952,-74.105308
1325308374979061794!,lush-bipedal-bumblebee,0.100000,1.113548,-1.585025,0.000000,-1.585025,-0.300279,6.522694,0.000000,6.522694,35.586876,-62.938275
1325308374979061794!,lush-bipedal-bumblebee,0.110000,1.110492,-1.518639,0.000000,-1.518639,-0.310011,6.734095,0.000000,6.734095,30.042383,-53.042992
1325308374979061794!,lush-bipedal-bumblebee,0.120000,1.107350,-1.450389,0.000000,-1.450389,-0.317533,6.897493,0.000000,6.897493,25.138194,-44.290461
1325308374979061794!,lush-bipedal-bumblebee,0.130000,1.104143,-1.380729,0.000000,-1.380729,-0.323101,7.018431,0.000000,7.018431,20.809133,-36.564365
1325308374979061794!,lush-bipedal-bumblebee,0.140000,1.100890,-1.310064,0.000000,-1.310064,-0.326943,7.101889,0.000000,7.101889,16.996438,-29.759830
1325308374979061794!,lush-bipedal-bumblebee,0.150000,1.097606,-1.238748,0.000000,-1.238748,-0.329265,7.152337,0.000000,7.152337,13.647133,-23.782309
1325308374979061794!,lush-bipedal-bumblebee,0.160000,1.094308,-1.167095,0.000000,-1.167095,-0.330253,7.173788,0.000000,7.173788,10.713466,-18.546579
1325308374979061794!,lush-bipedal-bumblebee,0.170000,1.091006,-1.095382,0.000000,-1.095382,-0.330071,7.169839,0.000000,7.169839,8.152396,-13.975825
1325308374979061794!,lush-bipedal-bumblebee,0.180000,1.087713,-1.023849,0.000000,-1.023849,-0.328868,7.143717,0.000000,7.143717,5.925136,-10.000823
1325308374979061794!,lush-bipedal-bumblebee,0.190000,1.084438,-0.952707,0.000000,-0.952707,-0.326778,7.098312,0.000000,7.098312,3.996735,-6.559197
1325308374979061794!,lush-bipedal-bumblebee,0.200000,1.081190,-0.882139,0.000000,-0.882139,-0.323919,7.036211,0.000000,7.036211,2.335706,-3.594750
1325308374979061794!,lush-bipedal-bumblebee,0.210000,1.077975,-0.812305,0.000000,-0.812305,-0.320398,6.959730,0.000000,6.959730,0.913685,-1.056862
1325308374979061794!,lush-bipedal-bumblebee,0.220000,1.074800,-0.743341,0.000000,-0.743341,-0.316311,6.870936,0.000000,6.870936,-0.294875,1.100061
1325308374979061794!,lush-bipedal-bumblebee,0.230000,1.071670,-0.675363,0.000000,-0.675363,-0.311741,6.771679,0.000000,6.771679,-1.312976,2.917070
1325308374979061794!,lush-bipedal-bumblebee,0.240000,1.068590,-0.608457,0.000000,-0.608457,-0.306766,6.663608,0.000000,6.663608,-2.161863,4.432083
1325308374979061794!,lush-bipedal-bumblebee,0.250000,1.065563,-0.542688,0.000000,-0.542688,-0.301453,6.548187,0.000000,6.548187,-2.860741,5.679375
1325308374979061794!,lush-bipedal-bumblebee,0.260000,1.062590,-0.478123,0.000000,-0.478123,-0.295860,6.426715,0.000000,6.426715,-3.426375,6.688864
1325308374979061794!,lush-bipedal-bumblebee,0.270000,1.059676,-0.414815,0.000000,-0.414815,-0.290043,6.300346,0.000000,6.300346,-3.873810,7.487404
1325308374979061794!,lush-bipedal-bumblebee,0.280000,1.056821,-0.352809,0.000000,-0.352809,-0.284047,6.170103,0.000000,6.170103,-4.216549,8.099092
1325308374979061794!,lush-bipedal-bumblebee,0.290000,1.054028,-0.292138,0.000000,-0.292138,-0.277915,6.036893,0.000000,6.036893,-4.466705,8.545547
1325308374979061794!,lush-bipedal-bumblebee,0.300000,1.051298,-0.232827,0.000000,-0.232827,-0.271682,5.901517,0.000000,5.901517,-4.635248,8.846346
1325308374979061794!,lush-bipedal-bumblebee,0.310000,1.048630,-0.174885,0.000000,-0.174885,-0.265383,5.764682,0.000000,5.764682,-4.732255,9.019475
1325308374979061794!,lush-bipedal-bumblebee,0.320000,1.046026,-0.118321,0.000000,-0.118321,-0.259045,5.627007,0.000000,5.627007,-4.766516,9.080620
1325308374979061794!,lush-bipedal-bumblebee,0.330000,1.043486,-0.063140,0.000000,-0.063140,-0.252693,5.489035,0.000000,5.489035,-4.745904,9.043833
1325308374979061794!,lush-bipedal-bumblebee,0.340000,1.041009,-0.009340,0.000000,-0.009340,-0.246350,5.351242,0.000000,5.351242,-4.677467,8.921694
1325308374979061794!,lush-bipedal-bumblebee,0.350000,1.038596,0.043084,0.000000,0.043084,-0.240034,5.214042,0.000000,5.214042,-4.567511,8.725456
1325308374979061794!,lush-bipedal-bumblebee,0.360000,1.036246,0.094140,0.000000,0.094140,-0.233761,5.077793,0.000000,5.077793,-4.421672,8.465176
1325308374979061794!,lush-bipedal-bumblebee,0.370000,1.033957,0.143842,0.000000,0.143842,-0.227547,4.942807,0.000000,4.942807,-4.244983,8.149837
1325308374979061794!,lush-bipedal-bumblebee,0.380000,1.031731,0.192204,0.000000,0.192204,-0.221403,4.809351,0.000000,4.809351,-4.041935,7.787457
1325308374979061794!,lush-bipedal-bumblebee,0.390000,1.029566,0.239244,0.000000,0.239244,-0.215341,4.677652,0.000000,4.677652,-3.816532,7.385180
1325308374979061794!,lush-bipedal-bumblebee,0.400000,1.027460,0.284981,0.000000,0.284981,-0.209368,4.547905,0.000000,4.547905,-3.572341,6.949370
1325308374979061794!,lush-bipedal-bumblebee,0.410000,1.025413,0.329436,0.000000,0.329436,-0.203492,4.420273,0.000000,4.420273,-3.312531,6.485686
1325308374979061794!,lush-bipedal-bumblebee,0.420000,1.023425,0.372632,0.000000,0.372632,-0.197720,4.294889,0.000000,4.294889,-3.039921,5.999157
1325308374979061794!,lush-bipedal-bumblebee,0.430000,1.021493,0.414592,0.000000,0.414592,-0.192056,4.171866,0.000000,4.171866,-2.757008,5.494242
1325308374979061794!,lush-bipedal-bumblebee,0.440000,1.019617,0.455341,0.000000,0.455341,-0.186505,4.051293,0.000000,4.051293,-2.466007,4.974890
1325308374979061794!,lush-bipedal-bumblebee,0.450000,1.017796,0.494904,0.000000,0.494904,-0.181071,3.933238,0.000000,3.933238,-2.168873,4.444595
1325308374979061794!,lush-bipedal-bumblebee,0.460000,1.016028,0.533307,0.000000,0.533307,-0.175754,3.817757,0.000000,3.817757,-1.867335,3.906437
1325308374979061794!,lush-bipedal-bumblebee,0.470000,1.014312,0.570577,0.000000,0.570577,-0.170558,3.704886,0.000000,3.704886,-1.562911,3.363131
1325308374979061794!,lush-bipedal-bumblebee,0.480000,1.012648,0.606739,0.000000,0.606739,-0.165483,3.594650,0.000000,3.594650,-1.256938,2.817060
1325308374979061794!,lush-bipedal-bumblebee,0.490000,1.011033,0.641820,0.000000,0.641820,-0.160531,3.487064,0.000000,3.487064,-0.950587,2.270313
1325308374979061794!,lush-bipedal-bumblebee,0.500000,1.009466,0.675847,0.000000,0.675847,-0.155700,3.382130,0.000000,3.382130,-0.644878,1.724713
1325308374979061794!,lush-bipedal-bumblebee,0.510000,1.007947,0.708847,0.000000,0.708847,-0.150991,3.279843,0.000000,3.279843,-0.340702,1.181848
1325308374979061794!,lush-bipedal-bumblebee,0.520000,1.006474,0.740846,0.000000,0.740846,-0.146403,3.180189,0.000000,3.180189,-0.038829,0.643094
1325308374979061794!,lush-bipedal-bumblebee,0.530000,1.005046,0.771870,0.000000,0.771870,-0.141936,3.083149,0.000000,3.083149,0.260076,0.109637
1325308374979061794!,lush-bipedal-bumblebee,0.540000,1.003661,0.801946,0.000000,0.801946,-0.137588,2.988697,0.000000,2.988697,0.555442,-0.417504
1325308374979061794!,lush-bipedal-bumblebee,0.550000,1.002319,0.831098,0.000000,0.831098,-0.133357,2.896802,0.000000,2.896802,0.846783,-0.937461
1325308374979061794!,lush-bipedal-bumblebee,0.560000,1.001018,0.859353,0.000000,0.859353,-0.129243,2.807429,0.000000,2.807429,1.133687,-1.449500
1325308374979061794!,lush-bipedal-bumblebee,0.570000,0.999758,0.886735,0.000000,0.886735,-0.125243,2.720540,0.000000,2.720540,1.415810,-1.953006
